path,dialect_region,sentence,ipa_reference,ipa_audio,ipa_swiss_whisper
7f4b1ca8-c652-4056-96fb-f02e82182574/5603c6ac5fc3bbae364fe69a3fe564d250d4f2c99b927e801b9a8611a9f72515.mp3,Ostschweiz,Das ist ein Hinweis für die zukünftige Planung.,das ɪst aɪn hɪnvaɪs fyɾ di tsukʏnftɪɡə plɑnʊŋ,ɪn hibɪs fiɾ di tsurkʏnftɪgɪ blaɪnɪk,das ɪst aɪn hɪnvaɪs fyɾ di tsukʏnftɪɡə plɑnʊŋ
a677eda9-7709-4c9d-8656-e7b665140f3b/e8f833c46523a3a2f5fae6f3f0bcc2598018df063fb32416e960227dedc37c84.mp3,Ostschweiz,Das ist geltendes Recht!,das ɪst ɡɛltəndəs rɛçt,das ɪç gɛlt ɛntsrɛft,das ɪst ɡɛltəndəs rɛçt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/d472683940b4a42fed182c056d6d94a2390aa03d5c7e61fdb624bdaf1beb4036.mp3,Ostschweiz,Und neue Türen haben sich nicht geöffnet.,ʊnt nɔøə tyrən hɑbən zɪç nɪçt ɡəœfnət,ʊnt nɔødyrə hɛnt zɪç nøkəlfnɛt,ʊnt nɔøə tyrən hɑbən zɪç nɪçt ɡəœfnət
72911186-8b0e-4c0b-af3d-4d8765072930/9b9b4493defec6fd84f7c8d8c0a584cbdcbf99a7797d9862ea6fe5dc4f5fde13.mp3,Ostschweiz,Er muss danach voraussichtlich rund zwei Monate pausieren.,ɛɾ mʊs danax foraʊszɪçtlɪç rʊnt tsvaɪ monɑtə paʊzirən,ɛɾmə ɛs naxə fɔɾ osɪftlə fʊn tsvaɪmənət paɾsi ɑbə,ɛɾ mʊs naxhɜ foraʊszɪçtlɪç rʊnt tsvaɪ monɑtə pasirən
937d2af6-fc16-47b1-a53b-4dee4accc211/773b5e9a17b6fadfdcfc84d770bd3d8ff6e3f0a888a507bb2fdc7b3acf3589f0.mp3,Ostschweiz,Ohne Publikum gibt es keine Hysterie.,onə pʊblikʊm ɡipt ɛs kaɪnə hʏsteri,oni publɪk kʊm gits kaɪ hœstərɪi,onə pʊblikʊm ɡipt ɛs kaɪnə hʏsteri
684dd9cf-2844-407b-9a7f-12e7b559773f/bd608d5f037a47037f99700e646575a3ed161f163ad42ff394bb48afdbc2b57b.mp3,Ostschweiz,So könnten Persönlichkeitsrechte naher Angehöriger verletzt werden.,zo kœntən pɛɾzønlɪçkaɪtsrɛçtə nɑɜ anɡəhørɪɡɜ fɛɾlɛtst vɛɾdən,zoç kɛntə pəzɛnɪç kɛtsrɛç nɑɑɑ ɑkyrgɛ fylɪçtɛvɛɾdɛ,zo kœntən das pɛɾzønlɪçkaɪtsrɛçt nɔx anɡəhørɪɡə fɛɾlɛtst vɛɾdən
937d2af6-fc16-47b1-a53b-4dee4accc211/9264cf0a3690f958dc567a48a9d5d8d91c25030b5118a1bb1916cf9552f8b4a0.mp3,Ostschweiz,Wie fühlen Sie sich als Entertainer mittleren Alters?,vi fylən zi zɪç als (en)ɛntəteɪnə(de) mɪtlərən altɜs,viɾ vylə tsi zix als ɛndɔtenɔ mɪçlrən ɛltɔs,vi fylən zi zɪç als (en)ɛntəteɪnə(de) mɪt renaldɑs
684dd9cf-2844-407b-9a7f-12e7b559773f/adc3afd06fff3571f9d84dfbfb6525a52ca8b088337d1056ba3368c277fbdade.mp3,Ostschweiz,Wie viele SMS und Telefone haben Sie seit gestern Abend erhalten?,vi filə ɛsɛmɛs ʊnt telefonə hɑbən zi zaɪt ɡɛstɜn ɑbənt ɛɾhaltən,mivil aɪsəmɛs ʊnt dɛlə fʊən hantɪk ɛʃtə ɑbə gibəxɔ,vi filə ɛsɛmɛs ʊnt telefon hɑbən zɪç dɛɾ anbitɜ ɛɾhaltən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/180209841bf672790ec1936e312dd6e655ff5c5d243ad188343779aaf10b6397.mp3,Ostschweiz,Auch heute habe ich diesen Eindruck noch.,aʊx hɔøtə hɑbə ɪç dizən aɪndɾʊk nɔx,aʊ hy tɛni deid ʊkɹi mɔnɑn,aʊx hɔøtə hɑbə ɪç den aɪndɾʊk ɪmɜ nɔx
72911186-8b0e-4c0b-af3d-4d8765072930/ae4529dd35b080ddf4ce9e21cb0e8121736e7a15b20bcd7078ba1584191b9a07.mp3,Ostschweiz,Auf linker Seite tönt es genau gleich.,aʊf lɪŋkɜ zaɪtə tœnt ɛs ɡənaʊ ɡlaɪç,ɔftə lɪŋkəzitətə dœns gənaɾblɪç,aʊf dɛɾ lɪŋkən zaɪtə klɪŋt ɛs ɡənaʊ ɡlaɪç
831d404d-b189-42b6-8120-073c1f8af73c/c75f6bcb886b7efba465d1eecc8edbdc3d4941b1f62b16ddbf00ba9a14852967.mp3,Ostschweiz,Zu viele der Demonstranten sind mittlerweile politisch zu frustriert.,tsu filə dɛɾ demɔnstɾantən zɪnt mɪtlɜvaɪlə politɪʃ tsu frʊstɾiɾt,tsufil for dɛm ɔn ʃtɾantə zɪgɛ mikɛɾvilə polɪtɪçt fuʃtɾiɾt,tsu filə demɔnstɾantən zaɪən mɪtlɜvaɪlə politɪʃ tsu frʊstɾiɾt
831d404d-b189-42b6-8120-073c1f8af73c/2b662368bd3be07dca9f279a6ac9437a8b7262717ae7fce2151e12cf1051397d.mp3,Ostschweiz,Diese Situation ist sehr gefährlich.,dizə zituatsjon ɪst zeɾ ɡəfɛɾlɪç,ɪɾ zɪktvatsɪon ɪnz sɛrk fyɾlɔx,dizə zituatsjon ɪst zeɾ ɡəfɛɾlɪç
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/89cde02cf22f10156d8aa9178c1e556a8447a9026c1848a2611a8f7794e75b91.mp3,Ostschweiz,Besser sieht es bei Bern 96 aus.,bɛsɜ zit ɛs baɪ bɛɾn zɛks ʊntnɔøntsɪç aʊs,besɛksets bɪvɛɾən zɛksɪn ynskʊs,bɛsɜ zit ɛs baɪ bɛɾn zɛks ʊntnɔøntsɪç aʊs
248e0121-1803-4980-a746-17ffbd799791/41a6d3cc68f63b14e3c1100f262fb83ff079ef2a2678e71ea04a5133dc92c91d.mp3,Ostschweiz,Ich danke aber auch allen Fiko-Mitgliedern für ihren ausserordentlichen Einsatz.,ɪç daŋkə ɑbɜ aʊx alən fikomɪtɡlidɜn fyɾ irən aʊszerɔɾdəntlɪçən aɪnzats,ɪç dɑŋkənaɪnɑv alənə fik kɔmɪkglitɑ fyrɪən ʊsɛrɔgənləxənizɛts,ɪç daŋkə aʊx alən fi komɪtɡlidɜn fyɾ irən aʊszerɔɾdəntlɪçən aɪnzats
a677eda9-7709-4c9d-8656-e7b665140f3b/e162b5de5134a1a9325c6d39e4d205e89938d7dab725b7ebc7c7d55776be18cc.mp3,Ostschweiz,In weiteren Studien wollen die Forscher ihre Herkunft klären.,ɪn vaɪtərən ʃtudɪən vɔlən di fɔɾʃɜ irə hɛɾkʊnft klɛrən,ɪ vidərə ʃtudɪə bɛn di fɔɾsɔ ir ɛɾ kɔmt klaɪə,ɪn vaɪtərən ʃtudɪən vɔlən dizə fɔɾʃɜ irə hɛɾkʊnft klɛrən
684dd9cf-2844-407b-9a7f-12e7b559773f/c0495f6607a728fb332e3d8e88dad91e3969713863f5a902f9f95de9aff21d1b.mp3,Ostschweiz,Gefilmt wurde aus der Ich-Perspektive.,ɡəfɪlmt vʊɐdə aʊs dɛɾ ɪçpɛɾspɛktivə,fimt vɑrɪç aʊs de ix pɛrʃpɛktivɛ,ɡəfɪlmt vʊɐdə aʊs dɛɾ ɪçpɛɾspɛktivə
72911186-8b0e-4c0b-af3d-4d8765072930/9b4b06d103702b9aa87c1bc202ed858541e88e503b5de0422b19ea117c64edc9.mp3,Ostschweiz,Mailand fühlt sich von anderen Institutionen im Stich gelassen.,maɪlant fylt zɪç fɔn andərən ɪnstitutsjonən ɪm ʃtɪç ɡəlasən,maɪdant fylt zɪç fɔandərə ɪnʃitʃion ɛm ʃtɪçtɔ,maɪlant fylt zɪç fɔn andərən ɪnstitutsjonən ɪm ʃtɪç klɑɾ
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/98c60e5bbebfc181d9ef6527112e6c629e02deafa1a131fbcafc922280a51811.mp3,Ostschweiz,Diese Konzentration stand ganz im Gegensatz zu Federer.,dizə kɔntsɛntɾatsjon ʃtant ɡants ɪm ɡeɡənzats tsu fedərɜ,ɪçtɛɾkɔnsɛntɾɑtsɪɔnɪçkants ɪn gɛlgəsɑts tsʊm fɛltərɔk standə,dizə kɔntsɛntɾatsjon ʃtant ɡants ɪm ɡeɡənzats tsʊm federɔk
7f4b1ca8-c652-4056-96fb-f02e82182574/a14547efec5fbb094b4f87beddef6aef4406366cabe772efbe6c8b1fae18c6a5.mp3,Ostschweiz,Erst einmal musste er sein Dilemma seinen Eltern beichten.,eɾst aɪnmɑl mʊstə ɛɾ zaɪn dilɛmɑ zaɪnən ɛltɜn baɪçtən,tseɾʃəmɑl het dɛɾzɪst di lɛmɑ møsə zin ɛltərə bixtə,tsueɾst aɪnmɑl mʊstə ɛɾ zaɪn dilɛmɑ zaɪnən ɛltɜn baɪçtən
72911186-8b0e-4c0b-af3d-4d8765072930/be2e55b28bc46300658c8bf982c361788eeffa6482c0f9ec3769de6b6500836d.mp3,Ostschweiz,Eine Anpassung bei der Schulsozialarbeit ist aber nicht erfolgt.,aɪnə anpasʊŋ baɪ dɛɾ ʃulzotsiɑlaɾbaɪt ɪst ɑbɜ nɪçt ɛɾfɔlkt,eɪ ɑɹ pɑsɪk bidɪʃuə səltsɪɑl ɑlɑl baɪt di ʃɑbən dɪ fɔlkt,aɪnə anpasʊŋ baɪ dɛɾ ʃulzotsiɑlaɾbaɪt ɪst ɑbɜ nɪçt ɛɾfɔlkt
831d404d-b189-42b6-8120-073c1f8af73c/37821fa3360329232870dd8767fac4e2762454cb4ef93235750a3ce3a7dd50e6.mp3,Ostschweiz,Auf die negativen Reaktionen antwortete er mit einem erneuten Anruf.,aʊf di neɡativən reaktsjonən antvɔɾtətə ɛɾ mɪt aɪnəm ɛɾnɔøtən anruf,ofkɪninigatiferiaktsɪonə hɛtə mɪtə mɛnə ɑru friagiɾt,aʊf dizə neɡativən reaktsjonən reaɡiɾtə ɛɾ mɪt aɪnəm anruf
7434adf8-538b-48d6-8bab-c1af135ce063/f57c70a36ba24e4f45bffa71885819d7fd6baa080bbdeb4101796b6ef565511a.mp3,Ostschweiz,"Er hatte 1,5 Promille sowie Kokain im Blut.",ɛɾ hatə aɪns fʏnf pɾomɪlə zovi kokaɪn ɪm blut,ɛɾ hɛt aɪs kɔn vyn frylzə ovi kɔkɾətən blokə,ɛɾ hatə aɪns fʏnf fɔn miɾ zo vi kokaɪn ɪm blut
831d404d-b189-42b6-8120-073c1f8af73c/cdbe3a105246570b0f11032de8566c0f13ee8e2d20d994773c44211c4cf94cb4.mp3,Ostschweiz,Das Trottoir bleibt aber am alten Ort bestehen.,das tɾɔtoiɾ blaɪpt ɑbɜ am altən ɔɾt bəʃteən,stɾotva blig dɑ bɾɐmaltɛnɔk bɪʃto,das tɾɔtvɑɾ blaɪpt ɑbɜ am altən ɔɾt bəʃteən
72911186-8b0e-4c0b-af3d-4d8765072930/68a9abe1a1d732587988ec373f9af4b9b875bfc7ce836fdf03dac7b05f971c85.mp3,Ostschweiz,Das Proben geht nämlich jetzt direkt weiter.,das pɾobən ɡet nɛmlɪç jɛtst dirɛkt vaɪtɜ,spɔplem gɑt nɛm ɪfɪt di rɛkt ʋitɛ,das pɾoblem ɡet nɛmlɪç jɛtst dirɛkt vaɪtɜ
0bda2f56-850b-4930-9370-89ba5bb5e80a/d5e34457d81462b619753fdc32c0112d20e17c37910be05dec98b3754beaacff.mp3,Ostschweiz,Wir durften hier zwei sehr gute Jahre verbringen.,viɾ dʊɐftən hiɾ tsvaɪ zeɾ ɡutə jɑrə fɛɾbɾɪŋən,vi hɛn tɔtsvaɪz ɛkwɛt di ɔfɛrɪŋə dɛɾfə,viɾ hɑbən hiɾ tsvaɪ zeɾ ɡutə jɑrə fɛɾbɾɪŋən dʏɾfən
a677eda9-7709-4c9d-8656-e7b665140f3b/c01e8749eb504b200edc60b0c8917a9e071acbc39d1a49177f002a0947cf73b6.mp3,Ostschweiz,Wählen Sie zum Anfangen die tiefere HD-Auflösung.,vɛlən zi tsʊm anfaŋən di tifərə hɑdeaʊfløzʊŋ,vɛɾlə tsi tsʊm aɪfɑnə di dyfɔhɑdə ʊfløzɪk,vɛlən zi tsʊm anfaŋ di tifə hɑdeaʊfløzʊŋ
831d404d-b189-42b6-8120-073c1f8af73c/83039461f47d21d15a159c406facf2f4bf4a7d49d63f7f84b8851b209c604420.mp3,Ostschweiz,Alle reklamieren.,alə rɛklamirən,aʎiri klamiɾedʒ,alə rɛklamirən
684dd9cf-2844-407b-9a7f-12e7b559773f/bda5d6977332c95a2edef876fd1168b77921c83c6d13e18246c6a474cbd74f7f.mp3,Ostschweiz,Damals aber wurde Sie noch nicht erhört.,dɑmɑls ɑbɜ vʊɐdə zi nɔx nɪçt ɛɾhœɾt,tamɛs iɾsia bɛnyt ɛhɵɵdɯɔɫdɯ,dɑmɑls vʊɐdə zi ɑbɜ nɪçt ɛɾhøt
937d2af6-fc16-47b1-a53b-4dee4accc211/90aff968f233c355a513377bb87e7e99e7701e42a7d8eb41616091c8cc11ba3e.mp3,Ostschweiz,Was wird nun aus euch?,vas vɪɾt nun aʊs ɔøç,vɑ v jɑp jɛtst u sɔi,veɾ vɪɾt jɛtst aʊs ɔøç
684dd9cf-2844-407b-9a7f-12e7b559773f/ce377302f886251f30ca5ae114de3e3a9bd06738cabfb8064082bada46409d54.mp3,Ostschweiz,So war der Platz eng.,zo vɑɾ dɛɾ plats ɛŋ,so iʃ te plʌts ɛŋksi,zo vɑɾ dɛɾ plats ɛŋ
937d2af6-fc16-47b1-a53b-4dee4accc211/5aefdc3405a8a6d3b3f4b2e523a92eeff21eeea30c583fe6eb036a9c899a873a.mp3,Ostschweiz,14 ähnliche Klagen waren bereits im September eingereicht worden.,fɪɾtsen ɛnlɪçə klɑɡən vɑrən bəraɪts ɪm zɛptɛmbɜ aɪnɡəraɪçt vɔɾdən,fiɾatsə ɛntlɪçə klɛgə zɪnt bəraɪt zim zɛptəndɛm bɔikraɪçt vʊɐdən,fɪɾtsen ɛnlɪçə klɑɡən vʊɐdən bəraɪts ɪm zɛptɛmbɜ aɪnɡəraɪçt
937d2af6-fc16-47b1-a53b-4dee4accc211/893c8fb7b42e8d76daf9195da92aeb553671aea536f7801417eda8a040cbdad8.mp3,Ostschweiz,An Kraft dürfte es diesem Mustang also nicht gefehlt haben.,an kɾaft dʏɾftə ɛs dizəm mʊstaŋ alzo nɪçt ɡəfelt hɑbən,aɾgɾaft dɛɾ ɔf di stɛmmʊstɑŋ alzo nødkfɛltɑ,aɪnə kɾaft dʏɾftə das tɪmmʊstaŋ alzo nɪçt ɡəfelt hɑbən
937d2af6-fc16-47b1-a53b-4dee4accc211/9b60d877b8a3ab68e74292ed18b44fa6999aef8a12a2e2f4fdd2679699a487f5.mp3,Ostschweiz,Ich fand aber nur kurzen Schlaf.,ɪç fant ɑbɜ nuɾ kʊɐtsən ʃlɑf,ihɑn nɑbɑ nur xurɑtsɪʃ lɑf kfʊndən,ɪç fant ɑbɜ nuɾ kʊɐtsən ʃlɑf
684dd9cf-2844-407b-9a7f-12e7b559773f/3f29eaa3cb7f51b8e74a8f51e9257b861856400e096cdae5bc1dd9d876367d60.mp3,Ostschweiz,Auch innerhalb der Lufthansa-Gruppe schaue man durchaus neidisch nach Zürich.,aʊx ɪnɜhalp dɛɾ lʊfthanzɑɡɾʊpə ʃaʊə man dʊɐçaʊs naɪdɪʃ nɑx tsyrɪç,aɪnə hɑlfodə luftɑntsa gɾubaɪ hɛlmɑb nitɪʃ nɔx tsiri glugət,aʊx ɪnɜhalp dɛɾ lʊfthanzɑɡɾʊpə ʃaʊtə man nimɑls nɑx tsyrɪç
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/f4d2dee150b23a8541090c524f05ed505605f718190a929a9067676e85edcc98.mp3,Ostschweiz,Die Motoren dazu leisten 95 oder 115 PS.,di motorən dɑtsu laɪstən fʏnf ʊntnɔøntsɪç odɜ aɪnhʊndɜt fʏnftsen peɛs,tsutorə dɛtssu ɛɾlaɪʃtət fyfən ɪnsk odɛhʊndə pfyftsə peɛs,di motorən dɑtsu laɪstən fʏnf ʊntnɔøntsɪç odɜ aɪnhʊndɜt fʏnftsen peɛs
0bda2f56-850b-4930-9370-89ba5bb5e80a/5236fe7b7e128af2601767cc5809f611a56c1dcc8e7dd1f3826cf403530612d3.mp3,Ostschweiz,Heute ist sie eine selbstbewusste Neo-R-’n’-B-Queen.,hɔøtə ɪst zi aɪnə zɛlpstbəvʊstə neoɛɾ ɛnbekveən,hyt di ʃten zɛlp ʃustə neo aʊnbi kɾen,hɔøtə ɪst aɪn zɛlpstbəvʊstɜ neoɛɾ ʊnt be(en)ɡɹin(de)
72911186-8b0e-4c0b-af3d-4d8765072930/887b22652bb52425a54c1d083d5d34f4c9476047825448385fae032196d10911.mp3,Ostschweiz,Sie lässt das Auto vorsorglich beschlagnahmen.,zi lɛst das aʊto foɾzɔɾklɪç bəʃlaɡnɑmən,ɪlɔts aʊtɛɾ fɔsɑglɪç bɪʃlɑgən,zi lɛst ɛs aʊx foɾzɔɾklɪç bəʃlɑɡənən
684dd9cf-2844-407b-9a7f-12e7b559773f/bca8641e7cae3e8bb920b8718f8d34b24511522a44aa0979290b36132cefae01.mp3,Ostschweiz,In den letzten sechs Monaten bestritt ich nur ein Turnier.,ɪn den lɛtstən zɛks monɑtən bəʃtɾɪt ɪç nuɾ aɪn tʊɐniɾ,aɪdə lɛtstə zɛçst mɪnət haɪn numə aɪstə ner bɛʃtɾɪptə,ɪn den lɛtstən zɛks monɑtən bəʃtɾɪtə ɪç nuɾ aɪn tʊɐniɾ
831d404d-b189-42b6-8120-073c1f8af73c/54922e23b32280744dd502d8ac77a6dca01743a1b5cb6d2e3b3623827d0389a2.mp3,Ostschweiz,Und versteht es auch umzusetzen.,ʊnt fɛɾʃtet ɛs aʊx ʊmtsuzɛtsən,ʊnt fɔɾ stɔtsaʊ ʊntsɛtsə,ʊnt fɛɾʃtet ɛs aʊx ʊmtsuzɛtsən
7f4b1ca8-c652-4056-96fb-f02e82182574/5f86464c7d685ae9d128443ce9939d2a92a653a3b87d801dd73bf5a83ebccd27.mp3,Ostschweiz,Heute begann in einem zweiten Drittel Ägyptens die Stichwahl.,hɔøtə bəɡan ɪn aɪnəm tsvaɪtən dɾɪtəl ɛɡʏptəns di ʃtɪçvɑl,hyt hɛt ɪtsvaɪdɾitəl ɛɾkyptən tʃtɪçvaɾ laɾkfaŋən,hɔøtə bəɡan ɪn tsvaɪ dɾɪtəln ɛɡʏptəns di ʃtɪçvɑl
684dd9cf-2844-407b-9a7f-12e7b559773f/a953525cb9c41a8f7570e038a91ab099163fecf6ea4fdc94b83021540ed2d321.mp3,Ostschweiz,In diesen sammelt sich der Müll.,ɪn dizən zaməlt zɪç dɛɾ mʏl,idɛm zɛmə tsɪçt dɛn apvalb,ɪn dizəm zaməlt zɪç dɛɾ apfal
831d404d-b189-42b6-8120-073c1f8af73c/b26c9f2cf1efcb86bb22eac0ed246b4c5f898d1650346a8a4693b4dea76d55ef.mp3,Ostschweiz,Der Soul wird mit einem Benzin- und einem Dieselmotor geliefert.,dɛɾ zul vɪɾt mɪt aɪnəm bɛntsin ʊnt aɪnəm dizəlmotoɾ ɡəlifɜt,ɛsəl vɪɾt midə mɛn bɛnt zin ʊntə mɛnə disəl mɔnə dɔkɾivɛrət,dɛɾ zol vɪɾt mɪt aɪnəm bɛntsin ʊnt aɪnəm dizəlmotoɾ ɡəlifɜt
684dd9cf-2844-407b-9a7f-12e7b559773f/ac4cdad1a3913d4474a8cdf55a69d884f782a41fcf631d4956bc61e7046f9050.mp3,Ostschweiz,Es wäre sicher nicht zielführend.,ɛs vɛrə zɪçɜ nɪçt tsilfyrənt,ɛs vɛsɪç ɦɪnɛtsɪl fyɾɛnd,ɛs vɛrə zɪçɜ nɪçt tsilfyrənt
684dd9cf-2844-407b-9a7f-12e7b559773f/ae2441aea3f17afdb582b5206638a102733a01423d2a93c3bfacd34ea740a133.mp3,Ostschweiz,Früher liess man Drachen steigen.,fryɜ lis man dɾaxən ʃtaɪɡən,torɛnɯ hɛp mɛtɾaxɪʃtigəlɔn,fryɜ hat man dɾaxən ʃtaɪɡən lasən
7f4b1ca8-c652-4056-96fb-f02e82182574/44714df64e8d437e5765a95fb983b56a88b648a01626ddd0dc7eec9021701415.mp3,Ostschweiz,Dabei beeinflussen nicht alle Veränderungen des Klimas die Migration gleich stark.,dɑbaɪ bəaɪnflʊsən nɪçt alə fɛɾɛndərʊŋən dɛs klimɑs di mɪɡɾatsjon ɡlaɪç ʃtaɾk,dɑx hɛɾbə iflaʊsət nit aɪlɛvɔ ɛndɛɾɪgə fɔn kliməd mi gɾatsiom gliɾʃtɑk,dɑhɛɾ bəaɪnflʊsən nɪçt alə fɛɾɛndərʊŋən dɛs klimɑs di mɪɡɾatsjon ɡlaɪç ʃtaɾk
831d404d-b189-42b6-8120-073c1f8af73c/4c68ea432428985ca835adc1428cef9699451c51d18c0cd477c70d97ad5575dd.mp3,Ostschweiz,Bisher haben dabei moralische Kriterien dominiert.,bɪsheɾ hɑbən dɑbaɪ morɑlɪʃə kɾiteriən dominiɾt,ɪs jɛts hɛnt debimoɾɑlɪʃɪ kɾiteriɛ dɔmɪniɾʊnt,bɪs jɛtst dominiɾtən dɑbaɪ morɑlɪʃə kɾiteriən
7f4b1ca8-c652-4056-96fb-f02e82182574/9972a841d7dba5b90bf77636acd9e451bab169bec4a4127330987117f6b6b196.mp3,Ostschweiz,Doch der Zwischenfall endete nicht für alle glimpflich.,dɔx dɛɾ tsvɪʃənfal ɛndətə nɪçt fyɾ alə ɡlɪmpflɪç,dɔxt tsuʃɛfɑl hɛnt nɪçfɪɾ alɪ glɪmtflɪç gɛndɛt,dɔx dɛɾ tsvɪʃənfal ɛndətə nɪçt fyɾ alə ɡlɪmpflɪç
7434adf8-538b-48d6-8bab-c1af135ce063/f63c10145bc2a5c4554c59286d20e533bb4db4ab67809eff1a9fe24e001fa349.mp3,Ostschweiz,Jedes Mal lief sie bisher damit auf.,jedəs mɑl lif zi bɪsheɾ dɑmɪt aʊf,jɛtəs mɔl laʊftsiʊt bit ɛɾdə mik duf,jedəs mɑl lɔøft zi bɪsheɾ dɑmɪt aʊf
248e0121-1803-4980-a746-17ffbd799791/48fe2b736b0ae00b6207f92bf8e006d4b0ec2a636ba5d2e079370c79c65479f6.mp3,Ostschweiz,Die Hersteller werden so nicht entschädigt.,di hɛɾʃtɛlɜ vɛɾdən zo nɪçt ɛntʃɛdɪçt,pɛɾʃtɛl ɛvɛɾdə to nʊt ɛntʃətɪkət,di hɛɾʃtɛlɜ vɛɾdən zo nɪçt ɛntʃɛdɪçt
684dd9cf-2844-407b-9a7f-12e7b559773f/efa8e7c378a89d5a8029601a39833bc3be4d44d6b9294b1f10276017e11ca6fc.mp3,Ostschweiz,Unser Sonnensystem hat acht Planeten.,ʊnzɜ zɔnənzʏstem hat axt planetən,vyç ɑsʊnə fyʃtem hɛlt aɾxplɑn itə,ʊnzɜ zɔnənzʏstem hat axt planetən
831d404d-b189-42b6-8120-073c1f8af73c/6e77c4d4d446015e84a87ad299c495093b76973397e66c312e0489c75d9113d2.mp3,Ostschweiz,43 Menschen kamen zu Tode.,dɾaɪ ʊntfɪɾtsɪç mɛnʃən kɑmən tsu todə,dɾuʏɾ viɾts kmɛntʃə sɪn sʊm do txo,dɾaɪ ʊntfɪɾtsɪç mɛnʃən kɑmən tsʊm tot
937d2af6-fc16-47b1-a53b-4dee4accc211/9dfba0b6a7a2e7e0ed1ea28a9c4b258d941d37dda071c50d570e251d5578280a.mp3,Ostschweiz,Und doch ist er verhältnismässig günstig.,ʊnt dɔx ɪst ɛɾ fɛɾhɛltnɪsmɛsɪç ɡʏnstɪç,ʊntɔx ɪn ɔx fɛɾhɛltɪsmɛsɪ gynstɪg,ʊnt dɔx ɪst ɛɾ fɛɾhɛltnɪsmɛsɪç ɡʏnstɪç
831d404d-b189-42b6-8120-073c1f8af73c/54dfa6962f871b4633e943bc508acef3eeef9fa3e7c5a62fb2e2485a5b0072c7.mp3,Ostschweiz,Danach muss der Mazda etwa sieben Stunden lang an die Steckdose.,danax mʊs dɛɾ matsdɑ ɛtvɑ zibən ʃtʊndən laŋ an di ʃtɛkdozə,nɔx tɛm modɛmatsɪtɛ ʏpə zibə ʃtʊntlɛŋ ɑtstɪkt ozə,naxdem mʊs dɛɾ matsdɑ ɛtvɑ zibən ʃtʊndən laŋ an di ʃtɛkdozə
248e0121-1803-4980-a746-17ffbd799791/6303ba15a16cead4082fa25a452c4d42582e2cf984e67b9e1149101ba0d6b17b.mp3,Ostschweiz,Und davon gibt es im FX reichlich.,ʊnt dɑfɔn ɡipt ɛs ɪm ɛfɪks raɪçlɪç,ʊnt dɑfɔketʃim ɛfiks riklɪç,ʊnt dɑfɔn ɡipt ɛs im hɛfɪçst raɪçlɪç
a677eda9-7709-4c9d-8656-e7b665140f3b/a48f262287f17efa555868a74745b8afb113aca465b4d46cf61063fe53043a90.mp3,Ostschweiz,Sie kümmerte sich nicht im Geringsten um das Glück ihres Vaters.,zi kʏmɜtə zɪç nɪçt ɪm ɡərɪŋstən ʊm das ɡlʏk irəs fɑtɜs,zɪh haɪt ziɾ nɛd ɪm gɾɛŋkʃteʊm ʃglʏk fɔɾ irən vɑtɛ gɾʏmərə,zi hat zɪç nɪçt ɪm ɡərɪŋstən ʊm das ɡlʏk irəs fɑtɜs ɡəkʏmɜt
72911186-8b0e-4c0b-af3d-4d8765072930/952a649fa2d0ae2926b6a73cc92ee68a5a6effdadbe75e1f13d10916746ca310.mp3,Ostschweiz,Es ist aber der Elternbeitragssatz.,ɛsɪst ɑbɜ dɛɾ ɛltɛɾnbaɪtɾaksats,æsi ʃɑbʊt æt æv tɹəbi tɹæksats,ɛsɪst ɑbɜ dɛɾ ɛltərən baɪtɾaksats
72911186-8b0e-4c0b-af3d-4d8765072930/66f04dc08f9cec3eeb9450771416efaeea9fb048b4f4564abde136cc72b4ed60.mp3,Ostschweiz,Aber auch in der Schweiz wurden insgesamt 171 Stellen abgebaut.,ɑbɜ aʊx ɪn dɛɾ ʃvaɪts vʊɐdən ɪnsɡezamt aɪnhʊndɜt aɪn ʊntziptsɪç ʃtɛlən apɡəbaʊt,ɑbɛɾ aʊɪtɛʃvits zint ɪns gəzantɔn dɑnɪsibətsʃtɛlɛ apwɑt vɔɾdə,ɑbɜ aʊx ɪn dɛɾ ʃvaɪts vʊɐdən ɪnsɡezamt aɪnhʊndɜt aɪn ʊntziptsɪç ʃtɛlən abaʊt
831d404d-b189-42b6-8120-073c1f8af73c/7f55115b70a46baa7e5fc8421285509fe2466050e36ed8a1cf4b3c266c2cc190.mp3,Ostschweiz,Dann ist da noch die Sache mit dem Sandwich-Kind.,dan ɪst dɑ nɔx di zaxə mɪt dem zandvɪçkɪnt,dɛnɪ ʃtɔnɔdi zax mɪt ʊnt zɛndvɪtʃ kɪnd,dan ɪst hiɾ nɔx di zaxə mɪt dem zandvɪçkɪnt
