path,dialect_region,sentence,transcription
9bfe16f5-33bb-4266-b1ac-40b0611c74da/5e23385d2de47593d241f674f310616d97f84fce8b07c2e521c784f16014f11a.mp3,Basel,Zu den restlichen Anhängen liegen keine Anträge vor., Zu den restlichen Anhängen liege keine Antrag vor.
fb1d2127-e914-470f-b684-57c697eacc1c/8b135798a0da317715a19f6e9aeed7785c1932086442aee15547e5e3db959110.mp3,Basel,"Den Fraktionsberichten kann man entnehmen, dass diesem Budget alle Partien zustimmen können."," Den Fraktionsbericht kann man entnehmen, damit dem Budget alle Partien zustimmen können."
fd72db57-c291-43e6-840e-92e06f83ae56/ce6feb5fde460f347fa6675e84c3eb8d0b6ae1676e3ded1db4b53b4ffde9f293.mp3,Basel,Doch das war damals nicht ausschlaggebend., Doch das war damals nicht ausschlaggebend.
8050767b-0a0e-43db-8754-2a42e896f7dd/a44b9dab3f752ac1f522b7b7a308bbbbf235e26b3d3356beed8830f72db3b8d0.mp3,Basel,Er habe in der Vergangenheit immer wieder andere Religionen beleidigt., Er hätte in der Vergangenheit immer wieder andere Religionen beleidigt.
0392680c-2fda-4d1e-8d45-407c5fc01dac/36735e15f0f119ac84c4ab73d8d95a6a3ab6c3f53c8d783bf321a38d10274df2.mp3,Basel,"Wir sind bestrebt, immer eine nachhaltige, positive Rendite zu erwirtschaften."," Wir sind immer bestrebt, eine nachhaltige, positive Rendite zu erwirtschaften."
fd72db57-c291-43e6-840e-92e06f83ae56/ff8a56f6d31c57b16af88624ed72cf03343202d58f8388ef58b8ea8718e581b9.mp3,Basel,Vorstadt ist hochgradig sanierungsbedürftig., Die Vorstadt ist hochgradig sanierensbedürftig.
12fb73be-cf60-4794-befb-381682ccda9a/7056d823504f6e40242eed93cd722e5cff8ac97cdf0b33055b420cc9e23af6c3.mp3,Basel,Daraufhin setzte ein Abrüsten ein., Dafür ist das Approach.de eingesetzt.
9bfe16f5-33bb-4266-b1ac-40b0611c74da/f49e7efd0840af4e34028802f3b5609891ade7847e3275b21675e61435d865e0.mp3,Basel,In dieser Zeit kam auch die Rockmusik auf., In dieser Zeit kam noch Rockmusik auf.
8050767b-0a0e-43db-8754-2a42e896f7dd/d3306008a57079726c096d04c9f4d5b92bfca2d1c684cfe5d8e5aab3938ae4d0.mp3,Basel,"Die Prämie für Kinder sinkt hingegen leicht um 0,1 Prozent."," Die Prämie für Kinder sinkt hingegen leicht um 0,1%."
9bfe16f5-33bb-4266-b1ac-40b0611c74da/e969e019628bcc9dcb5bdbd3aeae2777349ef0a99a831267b012730670ba43fa.mp3,Basel,Diese verfügen über das nötige Knowhow., Die erfüllen wir als nötiges Nahrungsmittel.
e903f18d-7bbb-4fb6-aaa3-0f7d965027fb/c1265869bd905228ee828a0b29a66cab93259626fb6bc8ee38e1bc3304234d65.mp3,Basel,Erreicht werden soll dies durch eine strengere Auswahl., Erreicht werden sollte das durch eine strenge Auswahl.
fb1d2127-e914-470f-b684-57c697eacc1c/519cdad8a89dcc2ebdf1eb47a7398ff5eec240b1fb4af4a83cbcfcc040cf3197.mp3,Basel,Glücklich verzog sie sich mit einem Buch unter ihre Bettdecke., Glücklich hat sie sich mit dem Buch unter ihre Bettdecke verzogen.
12fb73be-cf60-4794-befb-381682ccda9a/dc8d52ccffa27fab0a473b4dc84c81c4bd4f329c5f4c92c96becba717da0856f.mp3,Basel,Die Gier schaltet das Hirn aus!, Die Gear schaltet Cerny aus.
0392680c-2fda-4d1e-8d45-407c5fc01dac/7c0da192c676e5c5967ff7b6c93582d1e268ea0f35d3ac1331f905e6cff09268.mp3,Basel,Gleiches gilt laut Jordan auch für den Immobilienmarkt., Gleiches gilt laut Jordan auch für den Immobilienmarkt.
878160b0-c4b0-4602-905a-329fc8080cb9/82f30811886565d3e007cb478068d4c5f0dab00cdf08d16968cff7b7c981987c.mp3,Basel,Es ist höchste Zeit für solche Massnahmen., Es ist höchste Zeit für solche Maßnahmen.
072abc71-8626-48e0-a1ad-c0f95befeac4/bb26ce4922be4e718b2533af41f38cef78b413fb3486a2b2351ce04d2b010859.mp3,Basel,Seit gut zehn Jahren hat er das nicht mehr nötig., Seit kurzem hätte das nicht mehr nötig.
8800b4de-fa22-4fdc-9f29-457c4010fd57/93e9c29a74a1e4c8e8b3a1e087aafcef4221c576d4876569f8d407ea5d7dbf61.mp3,Basel,Start und Beschleunigung waren gar bescheiden., Start und Beschleunigung waren gar bescheiden.
8050767b-0a0e-43db-8754-2a42e896f7dd/d1fd16d44eae36dd8ed37b946d4695b57b05813f630d566355f47b0bfe0e211d.mp3,Basel,Die betroffenen Häuser verschwinden also sowieso über kurz oder lang., Die betroffenen Häuser verschwinden also sowieso über kurz oder lang.
0392680c-2fda-4d1e-8d45-407c5fc01dac/6e36dc7398213ce0a351df71e22e12c658938ae83c1c07b9cb6f63228fdb3fc8.mp3,Basel,Diese Fläche entspricht ca. einer Garageneinfahrt mit Rasengittersteinen oder einer Kiesauffahrt., Diese Fläche entspricht ca. einer Garage-Einfahrt mit Rasengittersteinen oder einer Käseauffahrt.
12fb73be-cf60-4794-befb-381682ccda9a/d2334333e295cb5daa5d6a3cd786368f80e0a9f574dd1bb76e13a6a281b30a91.mp3,Basel,Die Entnahme aus der Auswertungsreserve ist heute klar geregelt., Die Entnahme aus der Auswertungsreserve ist mit klar geregelt.
e903f18d-7bbb-4fb6-aaa3-0f7d965027fb/4f17992d990a46318615346b4a942e729f7062702b60d5713c2e492a0d701d1b.mp3,Basel,Ich habe einige Fragen., Ich habe einige Fragen.
8050767b-0a0e-43db-8754-2a42e896f7dd/d37d03a70ae5ac3b2d0019b78e35a5e5dd241e4628a59dc6f389078c65215816.mp3,Basel,Dafür müsste eine separate Motion eingereicht werden., Dafür müsste eine separate Motion eingereicht werden.
8800b4de-fa22-4fdc-9f29-457c4010fd57/9d72a9085b51373fba23e5c62f9d5893125a63bccc1ab10bd3ae6d31a23a90ec.mp3,Basel,Betroffen ist die Strecke Basel-Olten., Betroffene Strecke Basel-Alten.
043b1dfd-bb4a-4869-8d16-471cdc83022d/0949fc3e9e9b90e7eddc820f692c3a01c673dd426257d7097ace160f53c1d1af.mp3,Basel,"Dabei sind insgesamt 32 Eingaben seitens Parteien, Personalverbänden und Mitarbeitenden eingegangen."," Dabei sind insgesamt 32 Eingaben von Parteien, Personalverbänden und Mitarbeitenden eingegangen."
fb1d2127-e914-470f-b684-57c697eacc1c/66dfc63da66c072e24604ff72f0cd30264dd37573f3f666bd8caa948d5a2382b.mp3,Basel,In der ehemaligen Fabrik gibts Konzerte und Ausstellungen., In der ehemaligen Fabrik gibt es Konzerte und Ausstellungen.
8050767b-0a0e-43db-8754-2a42e896f7dd/cb7900d1ff33c3452f201d49ec183a29dcaea475c4ec8acc2c79ac8b029657f6.mp3,Basel,"Das neue Durchschnittsalter im Nationalrat beträgt demnach genau 49,0 Jahre."," Das neue Durchschnittsalter im Nationalrat beträgt danach genau 49,0 Jahre."
e903f18d-7bbb-4fb6-aaa3-0f7d965027fb/4c410f01629d5b9bd46120f3484a62371ce1b0fc3723a00cdf76de26dd825e75.mp3,Basel,Ich wollte mich nicht mehr verstecken., Ich will mich nicht mehr verstecken.
8050767b-0a0e-43db-8754-2a42e896f7dd/7ed0192971d3efd7a496ec7afd1213903cee468f41a0cec3f5af3c3a05dcbabf.mp3,Basel,"SchlussabstimmungIch lese den ganzen Beschluss vor, über den abgestimmt wird."," Schlussabstimmung. Ich lese den ganzen Beschluss vor, über den abgestimmt wird."
12fb73be-cf60-4794-befb-381682ccda9a/85b7c9896c22efa3a21bcc528082623eb81320e45af68fc491238759d243bd7e.mp3,Basel,Es hat schlicht Platz im Überfluss., Es hat schlicht Platz im Überfluss.
fb1d2127-e914-470f-b684-57c697eacc1c/6a7efff1677560b87a8d95c3ef0ce083275350bbbbaa852bfd627b5b63e5b357.mp3,Basel,Die Preise sind persönlich und können nicht übertragen werden., Die Preise sind persönlich und können nicht übertragen werden.
072abc71-8626-48e0-a1ad-c0f95befeac4/cd6a6cc7e290903cd04f8b473077c830f389a5f0bd8147723c28917d4366006f.mp3,Basel,Der Wagen steht zum Verkauf., Der Wagen steht zum Verkauf.
0392680c-2fda-4d1e-8d45-407c5fc01dac/52bd7de12e9dc663f2821d05f422e1800d70d2b3fd9f40e3a7156412975b3a53.mp3,Basel,Sein Mandant habe mit dem Geständnis Einsicht gezeigt., Sein Mandant hat sich mit diesem Geständnis in sich gezeigt.
fb1d2127-e914-470f-b684-57c697eacc1c/6ca662ed7bd0711ce39e6b35a8c2ae0fca7b37d41a2ed230e7fedd10789430c8.mp3,Basel,Der Berner Rad-Professional gewann auf der Strasse Bronze., Der Berner Radprofi hat auf der Strasse Bronze gewonnen.
e903f18d-7bbb-4fb6-aaa3-0f7d965027fb/da1cbab410ef85aae3b5493cea2c56221a1aa5ea421667d5bb93a6d5fd8dbd3b.mp3,Basel,Russland hat bislang keine formelle Untersuchung des Falles eingeleitet., Russland hat bis jetzt noch keine formelle Untersuchung von der Fall eingeleitet.
56d9fcd3-bb79-48a8-93d7-a0a65a15ec3e/3a1405987962fc21f932bb2a7cf8d009122dde82d26c9f472898025de2dad1de.mp3,Basel,Schliesslich habe man ja eine Vorbildfunktion für die Jungen., Schließen hat man ja eine Vorbildfunktion für die Jungen.
0392680c-2fda-4d1e-8d45-407c5fc01dac/6ecff1b7d4b3cf3d90c86efb650697f6b560a1e7d880977cd7e27ce5067c7a99.mp3,Basel,So bekommt das Gebäck eine gleichmässige Farbe., So bekommt das Gebäck eine gleichmässige Farbe.
878160b0-c4b0-4602-905a-329fc8080cb9/6a36982aa1bba70bc844b7a78dd3d092efc4e2d9c6b63190d994705e06e3ae3e.mp3,Basel,Ford führt den in den USA heimischen Edge in Europa ein., Die Ford führt in den USA heimischen Edgen Europa ein.
8800b4de-fa22-4fdc-9f29-457c4010fd57/a93e9f4872f086a27d94ffb6eb07cb6f348604d70d345b5cb29adb44603346e6.mp3,Basel,Kunden mit guter Bonität könnten noch niedrigere Sätze erreichen., Kunden mit guter Bonität könnten noch niedrigere Resets erreichen.
8800b4de-fa22-4fdc-9f29-457c4010fd57/a8d6a2a533af086272f284296553304a3a5f28eceb0e716de10be3af2c6f3b4e.mp3,Basel,Der tödliche Unfall sorgte international für Schlagzeilen., Der tödliche Unfall hat international für Schlagzeilen gesorgt.
072abc71-8626-48e0-a1ad-c0f95befeac4/cb9f8895ec0d28f3ce450e737d7cedf47b635dd044eb2d2657a430f8844b4b8a.mp3,Basel,Reich wäre er damit allerdings auch nicht geworden., Reich wäre ich mit dem allerdings auch nicht geworden.
12fb73be-cf60-4794-befb-381682ccda9a/e377125865ebc8e725d6616b69ec6cbc079a9cfa65e0953b14419c568489a106.mp3,Basel,"Und dann frage ich mich, warum ist sie es nicht wert?"," Und dann frage ich mich, warum ich sie nicht werde."
12fb73be-cf60-4794-befb-381682ccda9a/f3a744058b333518f219e885c2d8ae90ab0d04742fde2e4315fd7f2a74feb53b.mp3,Basel,"Ein Jahr zuvor hatte Goldman Sachs noch 1,9 Milliarden Dollar verdient."," Als Jahr zuvor hätte Goldman Sachs nur 1,9 Milliarden Dollar verdient."
8800b4de-fa22-4fdc-9f29-457c4010fd57/69bcf21d917018af28689dd9d098fe8cc0a46dbd616e17c2fcdcd720bcdecdec.mp3,Basel,Auch andere Standorte brachten sich ins Gespräch., Auch andere Standorte haben sich ins Gespräch gebracht.
8050767b-0a0e-43db-8754-2a42e896f7dd/c8b89037d06464ab1ff16beef0445c0519891a6a8481a0724f4d67f84c1e3028.mp3,Basel,Und das hat mir gerade in der Aussenpolitischen Kommission sehr geholfen., Und das hat mir gerade in der Aussenpolitischen Kommission sehr geholfen.
fd72db57-c291-43e6-840e-92e06f83ae56/ec0663145a79cbdcabec3c9e4795c568ac752deaf6f824df916438caafbc93d6.mp3,Basel,Maximal sind 40 Prozent möglich., Maximal sind 40% möglich.
878160b0-c4b0-4602-905a-329fc8080cb9/6d8e8ffa02b8820981a9ba88680d73a53d739e4dd8c4b9918d59a544eb88afb7.mp3,Basel,William Jackson kämpfte im Ersten Weltkrieg an der Front., William Jackson kämpfte im Ersten Weltkrieg am vordersten Front.
12fb73be-cf60-4794-befb-381682ccda9a/a6217ebb4de074efbeaad5fee54a9ce294dffb9db497901b828344146d145f95.mp3,Basel,Mittlerweile verzeichnet Grossbritannien mehr als 11’000 Tote., Mittlerweile verzagt in Grossbritannien mehr als 11.000 Tote.
56d9fcd3-bb79-48a8-93d7-a0a65a15ec3e/064dbdb71df93a71d2d3ed1583c2ccdaf3df973ebecb8f68bdee222ca3821d3e.mp3,Basel,Vorgeschlagen ist Stefan Zubler., Vorgeschlagen ist Stefan Zubloch.
fb1d2127-e914-470f-b684-57c697eacc1c/6d72ef2b691dc98c054fd5d8abfa3957852bd6465459bf5c917c4cf3293251cd.mp3,Basel,Es wäre schlichtweg zu teuer gewesen., Es wäre schlichtweg zu teuer gewesen.
fd72db57-c291-43e6-840e-92e06f83ae56/f99ffa10301d27c8c04d7eb8b6c19ae36ae92106d245207e765c68b0f68714ec.mp3,Basel,Die Spitze markiert weiterhin der E 500 mit 408 PS., Die Spitze markiert weiterhin der E500 mit 408 PS.
8800b4de-fa22-4fdc-9f29-457c4010fd57/b73016a8d02d7c55d135068555f019b40e5ec0d843c85e3d7da9616ba9079384.mp3,Basel,Der Sieg beim holländischen Klassiker ist der grösste Erfolg seiner Karriere., Der Sieg beim holländischen Klassiker ist der grösste Erfolg seiner Karriere.
072abc71-8626-48e0-a1ad-c0f95befeac4/b039f7bb53e9b8f85631756fd98a6d5263c43ce985e82d5a2c071a08dfb196fe.mp3,Basel,Das liegt nicht in der Entscheidungsmacht des Stadtrates., Das liegt nicht in der Entscheidungsmacht vom Stadtrat.
fb1d2127-e914-470f-b684-57c697eacc1c/5e30d69595bfb748b1fa96ac384ef36418b384d98322d68465ee17f1464b64a7.mp3,Basel,Und bringen neue Fakten ans Tageslicht., und bringe neue Fakten ans Tageslicht.
0392680c-2fda-4d1e-8d45-407c5fc01dac/43f1781b455c54ad0cb7e12625a52034893ee6c379a9797d3a496736b2f0c036.mp3,Basel,Doch für die Kundschaft ist das Auto trotzdem ein gutes Geschäft., Doch für die Kundschaft ist das Auto trotzdem ein gutes Geschäft.
12fb73be-cf60-4794-befb-381682ccda9a/eb5a39f06053e059e8c9a458ed2f5a7b4840fd70f0ac8e6cadc41864818cbd21.mp3,Basel,Die IS-Miliz beanspruchte den Anschlag für sich., Ismides hat den Anschlag für sich beansprucht.
8800b4de-fa22-4fdc-9f29-457c4010fd57/a745e1c2d406c99ca65e2c3e033d0d9b32662d2c56276b260bf716f0fcb7bfdf.mp3,Basel,Die Hotellerie scheint ihn nur mässig zu interessieren., Die Hotellerie scheint noch mehr sich zu interessieren.
878160b0-c4b0-4602-905a-329fc8080cb9/6eb16a893385964165ad30256aa7ad776b30795b763a77d05a44b5bf12df4de2.mp3,Basel,Ich habe in diesem Saal ab und zu eins abbekommen., Ich hab in dem Saal ab und zu eins abbekommen.
072abc71-8626-48e0-a1ad-c0f95befeac4/53f372ad061af16e1c6a4fb691929e1469de2c00a1569a0ade4105e82b5cdace.mp3,Basel,Er wird durch die Stimmenzähler eingesammelt., Arbeiten durch die Stimmzelle X-Angle.
8050767b-0a0e-43db-8754-2a42e896f7dd/c85640d7841a25537605847ddc4c9ea8477ceddbbb06ad6060b529506a1567fe.mp3,Basel,Wir werden uns voraussichtlich im Kanton Aargau an die Schuldenspitze katapultieren., Wir werden uns voraussichtlich im Kanton Aargau an die Schuldenspitze katapultieren.
878160b0-c4b0-4602-905a-329fc8080cb9/881709c36b5d414ca45a5d4b9ce0571cec3866f0466321f8636cdcbe73865485.mp3,Basel,Vielleicht sollten Sie das auch mal probieren., Vielleicht sollten Sie das auch einmal probieren.
56d9fcd3-bb79-48a8-93d7-a0a65a15ec3e/428db964f4df817fed87f740a52cb9b05a6c58c548a6a02c77f6f089baf07b0e.mp3,Basel,Ich werde nie wieder den Propheten Norbert Hofer beleidigen., Ich werde nie wieder den Propheten Morbeth Hofer beleidigen.
878160b0-c4b0-4602-905a-329fc8080cb9/c83366317831018af44f38494800b98b03c97033d67d54f00460124a0d02e716.mp3,Basel,Eine Verlängerung des Waffenplatzvertrags steht für den Regierungsrat nicht im Vordergrund., Eine Verlängerung des Waffenplatzvertrags steht für den Regierungsrat nicht im Vordergrund.
8050767b-0a0e-43db-8754-2a42e896f7dd/b7c899d3acb6d2e03f3fcd239572cf2cdcb3bd40349d52f1c25c5e19abe13f29.mp3,Basel,Das ist bei dieser Ausmarchung nicht zulässig., Das ist bei dieser Ausmachung nicht zulässig.
9bfe16f5-33bb-4266-b1ac-40b0611c74da/94b56dc5eb1d30add319a082fe78b3bf0d697e7f8f21a511b17afaa8f8978f23.mp3,Basel,Etwas Besonderes war es aber allemal., Etwas besonderes ist es aber allemal.
12fb73be-cf60-4794-befb-381682ccda9a/8ee72cbda014e13bbc185dc64ad13511d051fabcc80899723d829ed3b2be9ac4.mp3,Basel,Die Fraktion GLP möchte die Entgegennahme dieses Postulats bestreiten., Die Fraktion GLP möchte die Entgegennahme des Postulats beschreiten.
56d9fcd3-bb79-48a8-93d7-a0a65a15ec3e/3a9825bc8051691e8c3f6b299423bab31987e50429f475fa25d33e3e925d2e20.mp3,Basel,"Das Pilotprojekt soll ausserdem aufzeigen, welcher Strategieansatz für Aarau am besten passt."," Das Pilotprojekt soll ausserdem aufzeigen, welcher Strategieersatz für Aarau am besten passt."
e903f18d-7bbb-4fb6-aaa3-0f7d965027fb/0b346ee88a685057007fa2d1fa4dced9c9d57d6511dcb61a2de8236ae1d95507.mp3,Basel,Das kompakte Buch 'Rechnung der Einwohnergemeinde'., Das kompakte Buch Rechnung der Einwohnergemeinde.
8050767b-0a0e-43db-8754-2a42e896f7dd/b921b278048528b8aa2aeb1226c65cb5da2b8989fc752bd747ee08aabfe14d49.mp3,Basel,Es handelt sich um ein umfassendes und komplexes Thema., Es handelt sich um ein umfassendes und komplexes Thema.
56d9fcd3-bb79-48a8-93d7-a0a65a15ec3e/34b4be5abef24c6b09206c0ffb5be296feee647181fadfdb899c413014ccef50.mp3,Basel,"Auch wir haben uns gefragt, was ein gerechter Lohn ist."," Auch wir haben uns gefragt, was ein gerechter Lohn ist."
fb1d2127-e914-470f-b684-57c697eacc1c/83a6b7615175822f5762da3523843fdf3d821b74963aac1832fff35b45e279d7.mp3,Basel,Warum hat dieses mächtige Reich solche Angst vor zwei Liebenden?, Warum hat das mächtige Reich solche Angst vor zwei Liebenden?
fd72db57-c291-43e6-840e-92e06f83ae56/e1ab68779880cfb8b447eea52d02d9378b57f30a4b0bdd84adaeeb47a0d19a8e.mp3,Basel,Für das Nationalteam ist das neu., Fürs Nationalteam ist das neu.
8800b4de-fa22-4fdc-9f29-457c4010fd57/b82b5c6924538543d5bec75b0055d112fd9cccd34d2c046e6abd22f2a96f1424.mp3,Basel,Ein Anschluss der Krim dagegen könnte durchaus ein russisches Szenario sein., Ein Anschluss von der Krim dagegen könnte durchaus ein russisches Szenario sein.
8800b4de-fa22-4fdc-9f29-457c4010fd57/75b36e895c8d10ba6d738e505b79f54dd3bd502508df4ebe51a498466d06c06e.mp3,Basel,Das neue Fahrzeug ist für praktisch sämtliche Aufgaben überdimensioniert., Das neue Fahrzeug ist für praktisch sämtliche Aufgaben überdimensioniert.
fd72db57-c291-43e6-840e-92e06f83ae56/dd424e327a564e7dfba1c29e68cb9baa9cc8fb3398e5ef871223e4c12e1ea624.mp3,Basel,Ich habe die Liebe immer geliebt.," Ich hatte die Ebbe, ich mange die Ebbe."
fd72db57-c291-43e6-840e-92e06f83ae56/ff3db897936fa7d7cb29989a8b0aede65ec2d1d1522f016a95f3885a8b007b76.mp3,Basel,"Aarau ist in der Lage, eine solche Strategie selber zu entwickeln.", Aarau ist in der Lage eine solche Strategie selber zu entwickeln.
878160b0-c4b0-4602-905a-329fc8080cb9/655ea189ebcf1acfedaf7a8960552b187d02c617dbd84c211a0589243c571805.mp3,Basel,Vermutlich haben aber auch noch gute Erinnerungen bei der Auswahl mitgespielt., Vermutlich haben aber auch noch gute Erinnerungen bei der Auswahl mitgespielt.
0392680c-2fda-4d1e-8d45-407c5fc01dac/4ec0ad950560a5923ec55c171041ccbebac8c5b3dcf1371210bbd06eb660b87e.mp3,Basel,Viele Frauen sind vor der Menstruation besonders anfällig., Viele Frauen sind vor der Masturation besonders anfällig.
e903f18d-7bbb-4fb6-aaa3-0f7d965027fb/9ab4b0f3424ce762d9d0e14de56f45d0fe0eaeb3586ce777f331807c525da823.mp3,Basel,Die Knochen wurden mit Schrauben und Platten vereinigt., Die Knochen sind mit der Schraube und der Platte vereinigt worden.
072abc71-8626-48e0-a1ad-c0f95befeac4/61c9a09983ec0d53cac40f683393fa945e5a86c8971cddf94e6a9bb0c956b99a.mp3,Basel,Deshalb liebt die Branche Amal Clooney.," Darum lebt die Branche, amon Clony."
072abc71-8626-48e0-a1ad-c0f95befeac4/8dc40b925040b38f6609ec85ecb8754ac82619b0e4fc57a08ec63465aa005f07.mp3,Basel,Die Staatsanwaltschaft fordert eine Freiheitsstrafe von sechs Jahren., Staatsanwaltschaft fordert ein Freiheitsstrafversachs.
e903f18d-7bbb-4fb6-aaa3-0f7d965027fb/3f6b90a7902b087dec920bb97bc3c60105c4ad40619b021ae23e900758e0ad8a.mp3,Basel,Ihre Masse sind sozusagen identisch., Ihre Masse ist sozusagen identisch.
12fb73be-cf60-4794-befb-381682ccda9a/cffdf4ab81d08d1cb2ddd64fc057dda8243aa6d41f25f00f38f2de0773bdd393.mp3,Basel,Ich folge dem Antrag des Gemeinderats., Ich folge dem Ausdruck des Gemeindesrots.
e903f18d-7bbb-4fb6-aaa3-0f7d965027fb/524878d36d077cbb55f5ca79de113f7a4edc18fea972551130ebe8ce52a48c2e.mp3,Basel,Jedenfalls dürfen sie sich jetzt schon freuen., Auf jeden Fall dürfen Sie sich jetzt schon freuen.
072abc71-8626-48e0-a1ad-c0f95befeac4/c4ffc8c69d1ff210fdf562f5d704d3ee7b18b2f92cd93326ce01afb5ee7ccc3e.mp3,Basel,Für 44 Bezirke in West Virginia galt der Notstand., Für 44 Bezirke in West Virginia hat der Notstand gelte.
8f16829d-1a64-4145-927c-d6738a07ea24/a927d31c6e253ba0545c55005ed3d6e6e2776dcbe4c72c6e20cf0e07da6e0468.mp3,Basel,Es ist spezifisch., Es ist spezifisch.
8800b4de-fa22-4fdc-9f29-457c4010fd57/a50ef055594b5f019d31eac238b0e26f12d33b60149484a405ebf4a566c800af.mp3,Basel,Der Sieg führt Liverpool auf Platz 1 der Premier League., Der Sieg führt Liverpool auf Platz 1 der Premier League.
878160b0-c4b0-4602-905a-329fc8080cb9/ab9f4983ead1eb423321994a8fccc29a9bdd8aa10d149bda798172723b2f8697.mp3,Basel,Bitte meldet euch bei mir., Bitte meldet euch bei mir.
878160b0-c4b0-4602-905a-329fc8080cb9/ca005d74058eb46550caa0d8068c2ad3acf1540d2051602d6eead789f556a280.mp3,Basel,Nach meiner langen Pause hat nun erst einmal mein Comeback Priorität., Nach meiner langen Pause habe ich jetzt erst einmal mein Compact Priorität.
8800b4de-fa22-4fdc-9f29-457c4010fd57/7e341f6fca32a1341c5d5a8430e1dc3cdc7f7bc350aa35945e9046b5d0b4361a.mp3,Basel,Sie entschieden sich für die zweite und machten es sich einfach., Sie haben sich für die Zweitentschied und haben es sich sehr einfach gemacht.
e903f18d-7bbb-4fb6-aaa3-0f7d965027fb/45a05fcecc686ba713c6e51d0507d565c48e88fb4635ae2fe51205feb7e1531b.mp3,Basel,Das sollen dann die Jungen machen., Das solltet ihr jung machen.
8f16829d-1a64-4145-927c-d6738a07ea24/ef3515a222bd80a7d799c6ccffe3528b7b05f3fbc53a30993ea415e8269980d4.mp3,Basel,Wenn die Eulen auf Jagd gehen., Wenn die Hühner auf Jagd gehen.
ba118975-5963-4495-927a-a78d19dd98c1/3dcb1bb1a0938b640b9f18f720a660f05f9d9b2e6f5d48547c3323c495e64e91.mp3,Bern,Ausserdem lügen Jüngere demnach häufiger als Ältere., Ausserdem liegen Jüngere demnach mehr als Ältere.
d2dee463-0eb9-47fa-b739-f1dccd8638f9/fa66fae83ba8bc6265ad21cf2ae1082f38e673b3785e348b94e45f98b054bfee.mp3,Bern,Es wäre eine Win-win-Situation für deutsche Kunden und den deutschen Staat., Es wäre eine Win-Win-Situation für den deutschen Kunden und für den deutschen Staat.
5d11c47c-adde-473c-b5e1-e2a913698d87/03cdcdf19fd4983d8ec23be9425e27980183f9752374992c5767b9dabcabdc38.mp3,Bern,Die Interessen und die Vorlieben sind äusserst unterschiedlich., Die Interessen und die Vorlieben sind äusserst unterschiedlich.
